concatParams;mean;std
10_25_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.4_2_riskContribution;43.494434;515.760282
10_25_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.5_2_riskContribution;42.277458;449.946813
10_25_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.6_2_riskContribution;43.678692;371.383525
10_25_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.7_2_riskContribution;39.272417;335.808684
10_25_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.8_2_riskContribution;37.285232;305.768383
10_25_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.9_2_riskContribution;33.394880;281.146956
10_25_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.95_2_riskContribution;33.929540;271.492005
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.3_2_riskContribution;32.034914;495.152024
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.4_2_riskContribution;40.358519;424.330451
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.5_2_riskContribution;35.734253;352.420370
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.6_2_riskContribution;41.945142;311.916946
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.7_2_riskContribution;45.437468;281.041140
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.8_2_riskContribution;42.255107;261.600246
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.9_2_riskContribution;41.410817;241.884813
10_50_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.95_2_riskContribution;40.911244;235.294574
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.3_2_riskContribution;23.607166;530.831192
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.4_2_riskContribution;48.351589;422.998378
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.5_2_riskContribution;34.539493;373.018458
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.6_2_riskContribution;40.840944;328.179426
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.7_2_riskContribution;41.109971;296.425667
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.8_2_riskContribution;35.820913;281.278309
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.9_2_riskContribution;37.033645;259.524123
10_50_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.95_2_riskContribution;35.313029;250.741080
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.3_2_riskContribution;76.265125;471.877298
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.4_2_riskContribution;73.344895;397.701859
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.5_2_riskContribution;65.032610;354.493564
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.6_2_riskContribution;54.654582;324.920188
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.7_2_riskContribution;59.609796;289.602710
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.8_2_riskContribution;55.252471;263.271089
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.9_2_riskContribution;51.101477;243.449129
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_False_None_None_0.95_2_riskContribution;48.166520;235.948227
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.3_2_riskContribution;48.880275;464.477706
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.4_2_riskContribution;60.756385;387.443566
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.5_2_riskContribution;47.591296;333.571957
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.6_2_riskContribution;49.764773;295.952802
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.7_2_riskContribution;52.523784;272.676150
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.8_2_riskContribution;50.620995;249.075369
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.9_2_riskContribution;44.816858;231.106743
10_75_False_None_adadelta_mse_200_1_tanh_linear__100000_1_True_True_False_None_None_0.95_2_riskContribution;43.177729;227.983062
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_1_None_None_uniform;-134.769523;1934.370295
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_2_None_None_uniform;-50.836828;1768.651116
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_3_None_None_uniform;-41.877714;1601.765307
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_4_None_None_uniform;-39.052625;1504.195849
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_5_None_None_uniform;-31.357315;1450.416201
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_6_None_None_uniform;-36.915375;1433.700929
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_7_None_None_uniform;-25.819188;1430.943045
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_8_None_None_uniform;-29.634604;1410.506593
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_9_None_None_uniform;-31.201181;1407.238576
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_10_None_None_uniform;-28.116974;1390.015620
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_15_None_None_uniform;-30.867288;1348.402068
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_20_None_None_uniform;-20.443129;1338.320941
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_25_None_None_uniform;-26.952152;1335.181160
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_30_None_None_uniform;-30.017756;1317.713478
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_35_None_None_uniform;-29.488587;1310.730251
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_40_None_None_uniform;-27.972956;1304.482685
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_45_None_None_uniform;-28.617029;1311.200527
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_1_50_None_None_uniform;-24.024239;1312.529552
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_1_None_None_uniform;-104.831947;1662.298113
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_2_None_None_uniform;-20.899251;1480.712097
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_3_None_None_uniform;-11.940138;1280.985426
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_4_None_None_uniform;-9.115049;1168.694067
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_5_None_None_uniform;-1.419739;1096.883993
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_6_None_None_uniform;-6.977799;1063.696776
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_7_None_None_uniform;4.118388;1061.073348
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_8_None_None_uniform;0.302973;1044.793161
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_9_None_None_uniform;-1.263605;1034.182367
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_10_None_None_uniform;1.820603;1017.962546
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_15_None_None_uniform;-0.929712;969.172789
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_20_None_None_uniform;9.494447;947.389370
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_25_None_None_uniform;2.985424;939.886831
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_30_None_None_uniform;-0.080180;925.002427
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_35_None_None_uniform;0.448989;924.950260
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_40_None_None_uniform;1.964621;917.897748
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_45_None_None_uniform;1.320548;922.087507
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_2_50_None_None_uniform;5.913337;921.961438
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_1_None_None_uniform;-93.725171;1591.856424
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_2_None_None_uniform;-9.792475;1396.584740
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_3_None_None_uniform;-0.833362;1170.799523
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_4_None_None_uniform;1.991727;1049.210395
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_5_None_None_uniform;9.687038;962.884054
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_6_None_None_uniform;4.128977;924.919207
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_7_None_None_uniform;15.225165;913.577056
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_8_None_None_uniform;11.409749;896.975063
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_9_None_None_uniform;9.843172;887.701459
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_10_None_None_uniform;12.927379;871.477704
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_15_None_None_uniform;10.177065;829.229071
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_20_None_None_uniform;20.601223;803.578309
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_25_None_None_uniform;14.092200;798.364868
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_30_None_None_uniform;11.026596;778.705847
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_35_None_None_uniform;11.555766;774.036254
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_40_None_None_uniform;13.071397;770.041063
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_45_None_None_uniform;12.427324;773.162814
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_3_50_None_None_uniform;17.020113;770.821905
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_1_None_None_uniform;-83.909221;1554.681520
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_2_None_None_uniform;0.023475;1351.931669
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_3_None_None_uniform;8.982588;1115.812647
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_4_None_None_uniform;11.807677;996.091399
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_5_None_None_uniform;19.502988;902.454148
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_6_None_None_uniform;13.944927;861.276605
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_7_None_None_uniform;25.041114;853.591466
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_8_None_None_uniform;21.225699;833.735131
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_9_None_None_uniform;19.659121;824.035269
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_10_None_None_uniform;22.743329;807.416984
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_15_None_None_uniform;19.993014;746.607433
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_20_None_None_uniform;30.417173;721.366903
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_25_None_None_uniform;23.908150;719.173715
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_30_None_None_uniform;20.842546;694.497872
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_35_None_None_uniform;21.371716;687.816259
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_40_None_None_uniform;22.887347;684.546251
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_45_None_None_uniform;22.243274;683.655126
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_4_50_None_None_uniform;26.836063;681.388899
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_1_None_None_uniform;-96.573990;1530.227077
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_2_None_None_uniform;-12.641295;1315.343528
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_3_None_None_uniform;-3.682181;1070.797158
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_4_None_None_uniform;-0.857092;945.359919
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_5_None_None_uniform;6.838218;860.167257
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_6_None_None_uniform;1.280158;820.507604
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_7_None_None_uniform;12.376345;808.424636
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_8_None_None_uniform;8.560929;790.727071
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_9_None_None_uniform;6.994352;784.703597
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_10_None_None_uniform;10.078559;767.745353
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_15_None_None_uniform;7.328245;702.155969
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_20_None_None_uniform;17.752404;679.252461
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_25_None_None_uniform;11.243381;674.512753
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_30_None_None_uniform;8.177777;652.488857
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_35_None_None_uniform;8.706946;651.489781
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_40_None_None_uniform;10.222578;647.767012
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_45_None_None_uniform;9.578505;646.591097
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_5_50_None_None_uniform;14.171294;646.768952
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_1_None_None_uniform;-96.101061;1504.475707
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_2_None_None_uniform;-12.168365;1269.727098
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_3_None_None_uniform;-3.209252;1019.408251
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_4_None_None_uniform;-0.384163;889.894954
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_5_None_None_uniform;7.311148;807.559488
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_6_None_None_uniform;1.753087;767.229840
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_7_None_None_uniform;12.849275;749.543334
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_8_None_None_uniform;9.033859;732.898462
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_9_None_None_uniform;7.467282;723.279613
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_10_None_None_uniform;10.551489;707.260337
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_15_None_None_uniform;7.801175;645.896440
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_20_None_None_uniform;18.225333;622.429837
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_25_None_None_uniform;11.716310;616.179711
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_30_None_None_uniform;8.650706;595.468841
10_75_False_None_adadelta_mse_200_10_tanh_linear__100000_1_True_True_True_6_35_None_None_uniform;9.179876;595.331447
